id,observed_on_string,observed_on,time_observed_at,quality_grade,license,url,image_url,tag_list,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,coordinates_obscured,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
54294066,2020/07/24 2:23 PM EDT,2020-07-24,2020-07-24 18:23:00 UTC,research,CC0,https://www.inaturalist.org/observations/54294066,https://inaturalist-open-data.s3.amazonaws.com/photos/86369767/medium.jpeg,"",false,"Rimouski, QC, Canada",48.3722083333,-68.7232194444,5,,false,,Rimouski-Neigette,Québec,Canada,shépherdie du Canada,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
54329265,Fri Jul 24 2020 18:42:07 GMT-0700 (MST),2020-07-24,2020-07-25 00:42:07 UTC,research,CC0,https://www.inaturalist.org/observations/54329265,https://inaturalist-open-data.s3.amazonaws.com/photos/86442636/medium.jpg,"",false,"Beatton Provincial Park, BC, CA",56.32772833,-120.957405,5,,false,,Peace River,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
55112313,Sat Aug 01 2020 17:03:26 GMT-0700 (PDT),2020-08-01,2020-08-02 00:03:26 UTC,research,CC0,https://www.inaturalist.org/observations/55112313,https://inaturalist-open-data.s3.amazonaws.com/photos/87737165/medium.jpg,"",false,"E. C. Manning Provincial Park, BC, CA",49.0609362559,-120.8246629425,513,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
55649080,Thu Aug 06 2020 16:45:32 GMT-0600 (MDT),2020-08-06,2020-08-06 22:45:32 UTC,research,CC0,https://www.inaturalist.org/observations/55649080,https://inaturalist-open-data.s3.amazonaws.com/photos/88626965/medium.jpg,"",false,"942A Lawrence Grassi Ridge, Canmore, AB, CA",51.07039167,-115.36793667,10,,false,,Division No. 15,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
55649158,Thu Aug 06 2020 16:45:45 GMT-0600 (MDT),2020-08-06,2020-08-06 22:45:45 UTC,research,CC0,https://www.inaturalist.org/observations/55649158,https://inaturalist-open-data.s3.amazonaws.com/photos/88627130/medium.jpg,"",false,"936 Lawrence Grassi Ridge, Canmore, AB, CA",51.07056383,-115.36779667,13,,false,,Division No. 15,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
55688694,2020-08-05 11:49:34 AM EDT,2020-08-05,2020-08-05 15:49:34 UTC,research,CC0,https://www.inaturalist.org/observations/55688694,https://inaturalist-open-data.s3.amazonaws.com/photos/88692716/medium.jpeg,"",false,"Frontenac, CA-ON, CA",44.558615,-76.46923,9,,false,,Frontenac,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
55746998,2020/08/04 4:20 PM MDT,2020-08-04,2020-08-04 22:20:00 UTC,research,CC0,https://www.inaturalist.org/observations/55746998,https://inaturalist-open-data.s3.amazonaws.com/photos/88787330/medium.jpg,"",false,"Conejos County, CO, USA",37.1161351234,-106.383212171,31,,false,,Conejos,Colorado,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
55850552,Sat Aug 08 2020 13:56:17 GMT-0700 (MST),2020-08-08,2020-08-08 19:56:17 UTC,research,CC0,https://www.inaturalist.org/observations/55850552,https://inaturalist-open-data.s3.amazonaws.com/photos/88959235/medium.jpg,"",false,"Beatton Provincial Park, BC, CA",56.32753,-120.95341333,10,,false,,Peace River,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
55977385,2020/08/08 1:55 PM EDT,2020-08-08,2020-08-08 17:55:00 UTC,research,CC0,https://www.inaturalist.org/observations/55977385,https://inaturalist-open-data.s3.amazonaws.com/photos/89163712/medium.jpeg,"",false,"Saint-Alban, QC G0A 3B0, Canada",46.7058805556,-72.0845805556,5,,false,,Portneuf,Québec,Canada,shépherdie du Canada,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
56086671,2020-08-10 4:21:09 PM EDT,2020-08-10,2020-08-10 20:21:09 UTC,research,CC0,https://www.inaturalist.org/observations/56086671,https://inaturalist-open-data.s3.amazonaws.com/photos/89350731/medium.jpeg,"",false,"Keweenaw County, US-MI, US",47.4712137,-87.8030464,11,,false,,Keweenaw,Michigan,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
56087518,2020-08-10 5:01:13 PM EDT,2020-08-10,2020-08-10 21:01:13 UTC,research,CC0,https://www.inaturalist.org/observations/56087518,https://inaturalist-open-data.s3.amazonaws.com/photos/89352134/medium.jpeg,"",false,"Keweenaw County, US-MI, US",47.47347697,-87.80343546,9,,false,,Keweenaw,Michigan,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
56176409,2020-08-11 12:07:42 PM PDT,2020-08-11,2020-08-11 19:07:42 UTC,research,CC0,https://www.inaturalist.org/observations/56176409,https://inaturalist-open-data.s3.amazonaws.com/photos/89502435/medium.jpeg,"",false,"Premier Lake, CA-BC-EK, CA-BC, CA",49.9173723,-115.64450436,3,,false,,East Kootenay,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
56792913,Mon Aug 17 2020 13:20:30 GMT-0700 (PDT),2020-08-17,2020-08-17 20:20:30 UTC,research,CC0,https://www.inaturalist.org/observations/56792913,https://inaturalist-open-data.s3.amazonaws.com/photos/90530905/medium.jpg,"",false,"Crooked River Provincial Park, BC, CA",54.47661167,-122.68422,14,,false,,Fraser-Fort George,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
57279697,Sat Aug 22 2020 13:35:46 GMT-0700 (MST),2020-08-22,2020-08-22 19:35:46 UTC,research,CC0,https://www.inaturalist.org/observations/57279697,https://inaturalist-open-data.s3.amazonaws.com/photos/91350266/medium.jpg,"",false,"Beatton Provincial Park, BC, CA",56.33027,-120.94851667,5,,false,,Peace River,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
57280340,Sat Aug 22 2020 13:21:39 GMT-0700 (MST),2020-08-22,2020-08-22 19:21:39 UTC,research,CC0,https://www.inaturalist.org/observations/57280340,https://inaturalist-open-data.s3.amazonaws.com/photos/91351204/medium.jpg,"",false,"Beatton Provincial Park, BC, CA",56.32841167,-120.94466333,5,,false,,Peace River,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
57415766,Sun Aug 23 2020 13:28:31 GMT-0700 (MST),2020-08-23,2020-08-23 19:28:31 UTC,research,CC0,https://www.inaturalist.org/observations/57415766,https://inaturalist-open-data.s3.amazonaws.com/photos/91579767/medium.jpg,"",false,"Beatton Provincial Park, BC, CA",56.33328833,-120.95041667,10,,false,,Peace River,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
57416694,Sun Aug 23 2020 15:22:03 GMT-0700 (MST),2020-08-23,2020-08-23 21:22:03 UTC,research,CC0,https://www.inaturalist.org/observations/57416694,https://inaturalist-open-data.s3.amazonaws.com/photos/91581156/medium.jpg,"",false,"Charlie Lake Provincial Park, BC, CA",56.30660333,-120.99723,5,,false,,Peace River,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
58712898,Sat Sep 05 2020 16:12:01 GMT-0400 (EDT),2020-09-05,2020-09-05 20:12:01 UTC,research,CC0,https://www.inaturalist.org/observations/58712898,https://inaturalist-open-data.s3.amazonaws.com/photos/93757808/medium.jpg,"",false,"MacGregor Point Provincial Park, Saugeen Shores, ON, CA",44.41743833,-81.46476667,50,,false,,Bruce Extension,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
58848925,Sun Sep 06 2020 14:45:26 GMT-0700 (MST),2020-09-06,2020-09-06 20:45:26 UTC,research,CC0,https://www.inaturalist.org/observations/58848925,https://inaturalist-open-data.s3.amazonaws.com/photos/93981910/medium.jpg,"",false,"Beatton Provincial Park, BC, CA",56.319255,-120.94322167,5,,false,,Peace River,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
59988671,Sat Sep 12 2020 12:21:19 GMT-0600 (MDT),2020-09-12,2020-09-12 18:21:19 UTC,research,CC0,https://www.inaturalist.org/observations/59988671,https://inaturalist-open-data.s3.amazonaws.com/photos/95891129/medium.jpg,"",false,"Helena-Lewis and Clark National Forest, Wolf Creek, MT, US",47.31646333,-112.78035,5,,false,,Lewis and Clark,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
59992454,Sun Sep 13 2020 15:33:55 GMT-0600 (MDT),2020-09-13,2020-09-13 21:33:55 UTC,research,CC0,https://www.inaturalist.org/observations/59992454,https://inaturalist-open-data.s3.amazonaws.com/photos/95897105/medium.jpg,"",false,"Helena-Lewis and Clark National Forest, Augusta, MT, US",47.326575,-112.845275,10,,false,,Lewis and Clark,Montana,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
60548666,2020/09/21 3:04 PM PDT,2020-09-21,2020-09-21 22:04:00 UTC,research,CC0,https://www.inaturalist.org/observations/60548666,https://inaturalist-open-data.s3.amazonaws.com/photos/96828394/medium.jpeg,"",false,"Division No. 11, Alberta, Canada",53.5376733333,-113.4640583333,,,false,,Division No. 11,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
60787128,Tue Sep 15 2020 12:39:13 GMT-0500 (CDT),2020-09-15,2020-09-15 12:39:13 UTC,research,CC0,https://www.inaturalist.org/observations/60787128,https://inaturalist-open-data.s3.amazonaws.com/photos/97220981/medium.jpg,"",false,"Bridger-Teton National Forest, Jackson, WY, US",43.77008,-110.48728833,10,,false,,Teton,Wyoming,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
62147877,2020-10-09 3:09:11 PM PDT,2020-10-09,2020-10-09 22:09:11 UTC,research,CC0,https://www.inaturalist.org/observations/62147877,https://inaturalist-open-data.s3.amazonaws.com/photos/99536777/medium.jpeg,"",false,"Central Saanich, BC, Canada",48.5962627,-123.3902347,116,,false,,Capital,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
64125049,2019/07/26 1:07 PM MDT,2019-07-26,2019-07-26 19:07:00 UTC,research,CC0,https://www.inaturalist.org/observations/64125049,https://inaturalist-open-data.s3.amazonaws.com/photos/103043345/medium.jpeg,"",false,"Pincher Creek No. 9, AB T0K, Canada",49.2376041,-114.2949518,179,,false,,Division No. 3,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
64696806,2020/07/21 7:21 AM PDT,2020-07-21,2020-07-21 14:21:00 UTC,research,CC0,https://www.inaturalist.org/observations/64696806,https://inaturalist-open-data.s3.amazonaws.com/photos/104050265/medium.jpeg,"",false,"Division No. 9, Alberta, Canada",52.035215,-116.4261283333,,,false,,Division No. 9,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
64699456,2020/07/22 7:09 AM PDT,2020-07-22,2020-07-22 14:09:00 UTC,research,CC0,https://www.inaturalist.org/observations/64699456,https://inaturalist-open-data.s3.amazonaws.com/photos/104052858/medium.jpeg,"",false,"Division No. 9, AB, Canada",52.0332453937,-116.4260271799,61,,false,,Division No. 9,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67295292,2020/09/03 11:38 AM PDT,2020-09-03,2020-09-03 18:38:00 UTC,research,CC0,https://www.inaturalist.org/observations/67295292,https://inaturalist-open-data.s3.amazonaws.com/photos/108688693/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.8348014036,-121.698340774,109,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67296147,2020/09/03 2:21 PM PDT,2020-09-03,2020-09-03 21:21:00 UTC,research,CC0,https://www.inaturalist.org/observations/67296147,https://inaturalist-open-data.s3.amazonaws.com/photos/108692679/medium.jpeg,"",false,Second spot Marble Canyon,50.8317249915,-121.6930225455,115,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67305300,Fri Oct 30 2020 15:45:40 GMT-0400 (EDT),2020-10-30,2020-10-30 19:45:40 UTC,research,CC0,https://www.inaturalist.org/observations/67305300,https://inaturalist-open-data.s3.amazonaws.com/photos/108710647/medium.jpg,"",false,"MacGregor Point Provincial Park, Port Elgin, ON, CA",44.41854167,-81.45967167,5,,false,,Bruce Extension,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67508849,2020/09/04 11:23 AM PDT,2020-09-04,2020-09-04 18:23:00 UTC,research,CC0,https://www.inaturalist.org/observations/67508849,https://inaturalist-open-data.s3.amazonaws.com/photos/109085592/medium.jpeg,"",false,Oregon Jack,50.6375742599,-121.5019971301,55,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67511520,2020/09/04 3:13 PM PDT,2020-09-04,2020-09-04 22:13:00 UTC,research,CC0,https://www.inaturalist.org/observations/67511520,https://inaturalist-open-data.s3.amazonaws.com/photos/109092107/medium.jpeg,"",false,Cornwall Hills PP,50.6799380915,-121.4570171147,162,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67608827,2020/09/05 10:13 AM PDT,2020-09-05,2020-09-05 17:13:00 UTC,research,CC0,https://www.inaturalist.org/observations/67608827,https://inaturalist-open-data.s3.amazonaws.com/photos/109273295/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.8304089553,-121.6940975393,211,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67609890,2020/09/05 12:11 PM PDT,2020-09-05,2020-09-05 19:11:00 UTC,research,CC0,https://www.inaturalist.org/observations/67609890,https://inaturalist-open-data.s3.amazonaws.com/photos/109275649/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.8340696039,-121.7038339372,223,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67612879,2020/09/06 1:50 PM PDT,2020-09-06,2020-09-06 20:50:00 UTC,research,CC0,https://www.inaturalist.org/observations/67612879,https://inaturalist-open-data.s3.amazonaws.com/photos/109281649/medium.jpeg,"",false,Arrowstone PP,50.8432538181,-121.2241165715,156,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
67612888,2020/09/06 2:27 PM PDT,2020-09-06,2020-09-06 21:27:00 UTC,research,CC0,https://www.inaturalist.org/observations/67612888,https://inaturalist-open-data.s3.amazonaws.com/photos/109281792/medium.jpeg,"",false,Arrowstone PP,50.8432538181,-121.2241165715,156,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
69783955,Thu Feb 18 2021 14:21:36 GMT-0500 (EST),2021-02-18,2021-02-18 19:21:36 UTC,research,CC0,https://www.inaturalist.org/observations/69783955,https://inaturalist-open-data.s3.amazonaws.com/photos/113315814/medium.jpg,"",false,"Pinery Provincial Park, Grand Bend, ON, CA",43.261405,-81.8320833333,50,,false,,Lambton,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
71763909,Sun Mar 21 2021 15:47:07 GMT-0400 (EDT),2021-03-21,2021-03-21 19:47:07 UTC,research,CC0,https://www.inaturalist.org/observations/71763909,https://inaturalist-open-data.s3.amazonaws.com/photos/116890305/medium.jpg,"",false,"MacGregor Point Provincial Park, Port Elgin, ON, CA",44.4174833333,-81.457655,31,,false,,Bruce Extension,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
72555572,Wed Mar 31 2021 16:33:44 GMT-0400 (EDT),2021-03-31,2021-03-31 20:33:44 UTC,research,CC0,https://www.inaturalist.org/observations/72555572,https://inaturalist-open-data.s3.amazonaws.com/photos/118314166/medium.jpg,"",false,"Pinery Provincial Park, Port Franks, ON, CA",43.251755,-81.8382416667,64,,false,,Lambton,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
73056444,Mon Apr 05 2021 14:07:28 GMT-0400 (EDT),2021-04-05,2021-04-05 18:07:28 UTC,research,CC0,https://www.inaturalist.org/observations/73056444,https://inaturalist-open-data.s3.amazonaws.com/photos/119221531/medium.jpg,"",false,"MacGregor Point Provincial Park, Port Elgin, ON, CA",44.417375,-81.456795,8,,false,,Bruce Extension,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
74528862,Sat Apr 17 2021 14:05:45 GMT-0400 (EDT),2021-04-17,2021-04-17 18:05:45 UTC,research,CC0,https://www.inaturalist.org/observations/74528862,https://inaturalist-open-data.s3.amazonaws.com/photos/121817326/medium.jpg,"",false,"MacGregor Point Provincial Park, Port Elgin, ON, CA",44.4172383333,-81.4651116667,27,,false,,Bruce Extension,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
74936088,Fri Apr 23 2021 10:47:26 GMT-0400 (EDT),2021-04-23,2021-04-23 14:47:26 UTC,research,CC0,https://www.inaturalist.org/observations/74936088,https://inaturalist-open-data.s3.amazonaws.com/photos/122537330/medium.jpg,"",false,"Pinery Provincial Park, Port Franks, ON, CA",43.2514583333,-81.8490966667,15,,false,,Lambton,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
76907229,2021-04-29 13:34:24,2021-04-29,2021-04-29 16:34:24 UTC,research,CC0,https://www.inaturalist.org/observations/76907229,https://inaturalist-open-data.s3.amazonaws.com/photos/125778971/medium.jpeg,"",false,"Middle Musquodoboit, NS B0N 1X0, Canada",44.9700927733,-64.0878219603,,,false,,Hants,Nova Scotia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
78788761,Fri May 14 2021 15:54:38 GMT-0400 (EDT),2021-05-14,2021-05-14 19:54:38 UTC,research,CC0,https://www.inaturalist.org/observations/78788761,https://inaturalist-open-data.s3.amazonaws.com/photos/128984783/medium.jpg,"",false,"MacGregor Point Provincial Park, Port Elgin, ON, CA",44.413955,-81.48098,3,,false,,Bruce Extension,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
80052406,Sun May 23 2021 14:54:37 GMT-0700 (PDT),2021-05-23,2021-05-23 21:54:37 UTC,research,CC0,https://www.inaturalist.org/observations/80052406,https://inaturalist-open-data.s3.amazonaws.com/photos/131169202/medium.jpg,"",false,"Bonnet Hill, Prince George, BC, CA",53.9046033333,-122.7277966667,4,,false,,Fraser-Fort George,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
80649697,2021/05/28 8:29 AM EDT,2021-05-28,2021-05-28 12:29:00 UTC,research,CC0,https://www.inaturalist.org/observations/80649697,https://inaturalist-open-data.s3.amazonaws.com/photos/132195944/medium.jpeg,"",false,"Thunder Bay District, ON, Canada",48.0856411602,-89.4684003372,8,,false,,Thunder Bay,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
81470922,Sun May 23 2021 12:19:26 GMT-0400 (EDT),2021-05-23,2021-05-23 16:19:26 UTC,research,CC0,https://www.inaturalist.org/observations/81470922,https://inaturalist-open-data.s3.amazonaws.com/photos/133635413/medium.jpg,"",false,"Misery Bay Provincial Park (Nature Reserve Class), Evansville, ON, CA",45.801,-82.727355,3,,false,,Manitoulin,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
81521590,2021/05/31 2:24 PM HST,2021-05-31,2021-06-01 00:24:00 UTC,research,CC0,https://www.inaturalist.org/observations/81521590,https://inaturalist-open-data.s3.amazonaws.com/photos/133725259/medium.jpeg,"",false,"Chelan County, WA, USA",47.3558616667,-120.6741866667,,,false,,Chelan,Washington,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
83249752,2021-06-15 19:34:39,2021-06-15,2021-06-16 01:34:39 UTC,research,CC0,https://www.inaturalist.org/observations/83249752,https://inaturalist-open-data.s3.amazonaws.com/photos/136711444/medium.jpeg,"",false,"Cypress Hills Interprovincial Park c/o Anglican Diocese of Qu'Appelle, 1501 College Ave, Regina SK, S4P 1B8, Maple Creek No. 111, SK S0N 1N0, Canada",49.6661111111,-109.5061111111,,,false,,Division No. 4,Saskatchewan,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
84972398,Tue Jun 29 2021 06:57:38 GMT -0700 (PDT),2021-06-29,2021-06-29 13:57:38 UTC,research,CC0,https://www.inaturalist.org/observations/84972398,https://inaturalist-open-data.s3.amazonaws.com/photos/139730457/medium.jpeg,"",false,Sorrento,50.8852157593,-119.2813186646,122,,false,,Columbia-Shuswap,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
85389037,Fri Jul 02 2021 13:19:21 GMT-0600 (MDT),2021-07-02,2021-07-02 19:19:21 UTC,research,CC0,https://www.inaturalist.org/observations/85389037,https://inaturalist-open-data.s3.amazonaws.com/photos/140484676/medium.jpg,"",false,"Caroline, AB, CA",52.03635,-114.751045,11,,false,,Division No. 9,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
85538461,Sat Jul 03 2021 14:03:29 GMT-0600 (MDT),2021-07-03,2021-07-03 20:03:29 UTC,research,CC0,https://www.inaturalist.org/observations/85538461,https://inaturalist-open-data.s3.amazonaws.com/photos/140752420/medium.jpg,"",false,"Caroline, AB, CA",52.0381305,-114.7463616667,28,,false,,Division No. 9,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
86245689,Thu Jul 08 2021 19:46:42 GMT-0600 (MDT),2021-07-08,2021-07-09 01:46:42 UTC,research,CC0,https://www.inaturalist.org/observations/86245689,https://inaturalist-open-data.s3.amazonaws.com/photos/142049989/medium.jpg,"",false,"Jasper National Park, Jasper, AB, CA",52.891145,-118.0775388333,4,,false,,Division No. 15,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
